14,26,376,314,76,32,-1,-1,-1,-1
15,1,23,368,347,177,-1,-1,-1,-1
15,2,602,514,132,72,-1,-1,-1,-1
15,3,204,548,133,73,-1,-1,-1,-1
15,5,905,311,52,37,-1,-1,-1,-1
15,6,785,291,59,41,-1,-1,-1,-1
15,7,1049,266,67,41,-1,-1,-1,-1
15,8,918,422,114,63,-1,-1,-1,-1
15,9,0,479,37,52,-1,-1,-1,-1
15,10,1173,188,61,29,-1,-1,-1,-1
15,11,24,211,59,28,-1,-1,-1,-1
15,12,654,303,77,39,-1,-1,-1,-1
15,13,876,180,30,24,-1,-1,-1,-1
15,14,996,394,147,80,-1,-1,-1,-1
15,15,0,327,91,54,-1,-1,-1,-1
15,25,296,291,75,31,-1,-1,-1,-1
15,26,372,314,76,32,-1,-1,-1,-1
16,1,23,368,347,177,-1,-1,-1,-1
16,2,607,514,135,73,-1,-1,-1,-1
16,3,213,546,133,73,-1,-1,-1,-1
16,5,903,310,51,35,-1,-1,-1,-1
16,6,784,290,57,40,-1,-1,-1,-1
16,7,1051,265,67,41,-1,-1,-1,-1
16,8,912,419,114,63,-1,-1,-1,-1
16,9,0,479,37,52,-1,-1,-1,-1
16,10,1173,188,61,29,-1,-1,-1,-1
16,11,24,210,59,29,-1,-1,-1,-1
16,12,651,303,75,38,-1,-1,-1,-1
16,13,877,178,32,24,-1,-1,-1,-1
16,14,984,393,145,79,-1,-1,-1,-1
16,15,0,328,85,53,-1,-1,-1,-1
16,25,291,292,76,31,-1,-1,-1,-1
16,26,365,315,77,32,-1,-1,-1,-1
17,1,23,368,347,177,-1,-1,-1,-1
17,2,613,514,137,75,-1,-1,-1,-1
17,3,221,544,134,73,-1,-1,-1,-1
17,5,900,307,51,37,-1,-1,-1,-1
17,6,781,289,57,40,-1,-1,-1,-1
17,8,905,416,115,63,-1,-1,-1,-1
17,9,0,479,37,51,-1,-1,-1,-1
17,10,1173,188,61,29,-1,-1,-1,-1
17,11,23,210,60,29,-1,-1,-1,-1
17,12,649,303,74,37,-1,-1,-1,-1
17,13,878,177,31,24,-1,-1,-1,-1
17,14,977,391,144,78,-1,-1,-1,-1
17,15,0,329,81,53,-1,-1,-1,-1
17,25,287,293,75,30,-1,-1,-1,-1
17,26,360,314,80,33,-1,-1,-1,-1
18,1,23,368,347,177,-1,-1,-1,-1
18,2,619,515,137,75,-1,-1,-1,-1
18,3,230,542,134,74,-1,-1,-1,-1
18,5,899,306,50,36,-1,-1,-1,-1
18,6,780,287,54,39,-1,-1,-1,-1
18,8,901,414,112,62,-1,-1,-1,-1
18,9,0,479,36,51,-1,-1,-1,-1
18,10,1173,188,61,29,-1,-1,-1,-1
18,11,23,210,61,29,-1,-1,-1,-1
18,12,647,303,71,36,-1,-1,-1,-1
18,13,879,176,31,25,-1,-1,-1,-1
18,14,971,388,142,77,-1,-1,-1,-1
18,25,282,293,76,30,-1,-1,-1,-1
18,26,354,314,80,33,-1,-1,-1,-1
19,1,24,368,345,176,-1,-1,-1,-1
19,2,625,516,137,76,-1,-1,-1,-1
19,3,238,540,135,74,-1,-1,-1,-1
19,5,898,305,49,35,-1,-1,-1,-1
19,6,780,285,52,38,-1,-1,-1,-1
19,8,894,411,112,62,-1,-1,-1,-1
19,9,0,479,36,51,-1,-1,-1,-1
19,10,1173,188,61,29,-1,-1,-1,-1
19,11,23,210,61,29,-1,-1,-1,-1
19,12,642,303,72,35,-1,-1,-1,-1
19,13,880,175,31,25,-1,-1,-1,-1
19,14,965,386,140,76,-1,-1,-1,-1
19,25,276,292,76,31,-1,-1,-1,-1
19,26,349,315,79,34,-1,-1,-1,-1
19,27,229,478,147,66,-1,-1,-1,-1
20,1,24,368,345,176,-1,-1,-1,-1
20,2,632,517,136,76,-1,-1,-1,-1
20,3,247,540,134,73,-1,-1,-1,-1
20,5,895,303,49,35,-1,-1,-1,-1
20,6,779,284,52,37,-1,-1,-1,-1
20,8,890,409,109,60,-1,-1,-1,-1
20,9,0,479,36,51,-1,-1,-1,-1
20,10,1174,188,59,29,-1,-1,-1,-1
20,11,23,211,61,29,-1,-1,-1,-1
20,12,638,302,72,35,-1,-1,-1,-1
20,13,880,175,31,25,-1,-1,-1,-1
20,14,959,384,138,75,-1,-1,-1,-1
20,25,271,293,78,31,-1,-1,-1,-1
20,26,344,315,82,34,-1,-1,-1,-1
20,27,229,478,147,66,-1,-1,-1,-1
20,28,1062,386,90,59,-1,-1,-1,-1
20,29,7,689,63,30,-1,-1,-1,-1
21,1,24,368,345,175,-1,-1,-1,-1
21,2,638,519,137,76,-1,-1,-1,-1
21,3,256,538,132,73,-1,-1,-1,-1
21,5,894,302,47,34,-1,-1,-1,-1
21,6,778,283,51,36,-1,-1,-1,-1
21,7,1071,262,66,39,-1,-1,-1,-1
21,8,884,406,110,61,-1,-1,-1,-1
21,9,0,479,36,51,-1,-1,-1,-1
21,10,1174,188,59,29,-1,-1,-1,-1
21,11,24,211,59,29,-1,-1,-1,-1
21,12,635,301,71,35,-1,-1,-1,-1
21,13,881,174,31,25,-1,-1,-1,-1
21,14,952,382,138,75,-1,-1,-1,-1
21,25,268,294,78,31,-1,-1,-1,-1
21,26,344,315,78,34,-1,-1,-1,-1
21,28,1057,385,90,59,-1,-1,-1,-1
21,29,12,689,61,29,-1,-1,-1,-1
22,1,24,368,345,176,-1,-1,-1,-1
22,2,643,519,141,79,-1,-1,-1,-1
22,3,266,538,130,71,-1,-1,-1,-1
22,5,893,302,46,33,-1,-1,-1,-1
22,6,775,281,52,37,-1,-1,-1,-1
22,7,1074,261,66,39,-1,-1,-1,-1
22,8,879,405,109,60,-1,-1,-1,-1
22,9,0,479,36,52,-1,-1,-1,-1
22,10,1174,188,59,29,-1,-1,-1,-1
22,11,23,211,61,29,-1,-1,-1,-1
22,12,632,300,71,35,-1,-1,-1,-1
22,13,882,174,31,24,-1,-1,-1,-1
22,14,947,380,135,74,-1,-1,-1,-1
22,25,261,294,78,31,-1,-1,-1,-1
22,26,342,315,77,33,-1,-1,-1,-1
22,28,1051,385,88,56,-1,-1,-1,-1
22,29,16,689,60,28,-1,-1,-1,-1
23,1,24,368,345,175,-1,-1,-1,-1
23,2,649,520,141,80,-1,-1,-1,-1
23,3,274,536,130,71,-1,-1,-1,-1
23,5,893,300,46,33,-1,-1,-1,-1
23,6,773,278,53,39,-1,-1,-1,-1
23,7,1078,260,66,39,-1,-1,-1,-1
23,8,873,403,108,60,-1,-1,-1,-1
23,9,0,479,36,51,-1,-1,-1,-1
23,10,1174,188,59,29,-1,-1,-1,-1
23,11,24,211,59,29,-1,-1,-1,-1
23,12,628,299,70,35,-1,-1,-1,-1
23,13,883,173,30,25,-1,-1,-1,-1
23,14,943,378,131,72,-1,-1,-1,-1
23,25,255,295,80,31,-1,-1,-1,-1
23,26,340,315,75,33,-1,-1,-1,-1
23,28,1049,384,86,55,-1,-1,-1,-1
23,31,0,336,43,45,-1,-1,-1,-1
24,1,24,369,345,175,-1,-1,-1,-1
24,2,657,521,141,80,-1,-1,-1,-1
24,3,283,535,129,70,-1,-1,-1,-1
24,5,891,298,47,33,-1,-1,-1,-1
24,6,772,276,53,39,-1,-1,-1,-1
24,7,1081,259,66,39,-1,-1,-1,-1
24,8,869,400,106,59,-1,-1,-1,-1
24,9,0,479,37,52,-1,-1,-1,-1
24,10,1174,188,59,29,-1,-1,-1,-1
24,11,24,212,59,28,-1,-1,-1,-1
24,12,624,299,71,33,-1,-1,-1,-1
24,14,938,375,129,71,-1,-1,-1,-1
24,25,251,295,81,32,-1,-1,-1,-1
24,26,334,315,76,34,-1,-1,-1,-1
24,28,1048,382,85,55,-1,-1,-1,-1
24,31,0,336,42,45,-1,-1,-1,-1
25,1,24,369,345,175,-1,-1,-1,-1
25,2,663,522,142,81,-1,-1,-1,-1
25,3,292,534,128,69,-1,-1,-1,-1
25,5,889,295,47,34,-1,-1,-1,-1
25,6,770,273,53,39,-1,-1,-1,-1
25,8,864,398,106,58,-1,-1,-1,-1
25,9,0,479,37,51,-1,-1,-1,-1
25,10,1174,188,59,29,-1,-1,-1,-1
25,11,23,211,60,28,-1,-1,-1,-1
25,12,620,298,71,34,-1,-1,-1,-1
25,14,930,369,132,73,-1,-1,-1,-1
25,25,248,295,79,31,-1,-1,-1,-1
25,26,323,315,80,35,-1,-1,-1,-1
25,28,1046,380,85,55,-1,-1,-1,-1
26,1,24,369,345,175,-1,-1,-1,-1
26,2,668,523,143,82,-1,-1,-1,-1
26,3,301,534,127,68,-1,-1,-1,-1
26,5,887,292,49,35,-1,-1,-1,-1
26,6,769,271,51,38,-1,-1,-1,-1
26,8,859,396,105,57,-1,-1,-1,-1
26,9,0,479,37,51,-1,-1,-1,-1
26,10,1174,188,59,29,-1,-1,-1,-1
26,11,22,210,62,29,-1,-1,-1,-1
26,12,617,297,71,34,-1,-1,-1,-1
26,14,924,366,131,73,-1,-1,-1,-1
26,25,242,296,79,31,-1,-1,-1,-1
26,26,317,315,81,36,-1,-1,-1,-1
26,28,1042,378,85,55,-1,-1,-1,-1
27,1,24,369,345,175,-1,-1,-1,-1
27,2,675,524,143,83,-1,-1,-1,-1
27,3,310,532,126,68,-1,-1,-1,-1
27,5,885,290,49,35,-1,-1,-1,-1
27,6,769,270,48,36,-1,-1,-1,-1
27,8,853,393,105,58,-1,-1,-1,-1
27,9,0,479,37,51,-1,-1,-1,-1
27,10,1174,188,59,29,-1,-1,-1,-1
27,11,23,211,60,28,-1,-1,-1,-1
27,12,613,296,73,34,-1,-1,-1,-1
27,14,918,364,132,74,-1,-1,-1,-1
27,25,236,296,80,32,-1,-1,-1,-1
27,26,311,316,80,35,-1,-1,-1,-1
27,28,1037,377,86,55,-1,-1,-1,-1
28,1,24,369,345,175,-1,-1,-1,-1
28,2,681,525,144,84,-1,-1,-1,-1
28,3,319,530,125,68,-1,-1,-1,-1
28,5,884,289,46,34,-1,-1,-1,-1
28,6,769,269,46,34,-1,-1,-1,-1
28,8,848,391,104,58,-1,-1,-1,-1
28,9,0,479,37,52,-1,-1,-1,-1
28,10,1174,188,59,29,-1,-1,-1,-1
28,11,24,211,60,28,-1,-1,-1,-1
28,12,609,296,73,34,-1,-1,-1,-1
28,14,913,362,131,74,-1,-1,-1,-1
28,25,232,297,81,32,-1,-1,-1,-1
28,26,305,316,81,36,-1,-1,-1,-1
28,28,1033,376,86,55,-1,-1,-1,-1
29,1,24,369,345,176,-1,-1,-1,-1
29,2,688,527,145,85,-1,-1,-1,-1
29,3,326,529,126,67,-1,-1,-1,-1
29,5,882,287,46,35,-1,-1,-1,-1
29,6,769,268,44,33,-1,-1,-1,-1
29,7,1095,256,72,41,-1,-1,-1,-1
29,8,843,388,104,58,-1,-1,-1,-1
29,9,0,479,37,51,-1,-1,-1,-1
29,10,1174,188,59,29,-1,-1,-1,-1
29,11,25,211,59,28,-1,-1,-1,-1
29,12,606,296,70,33,-1,-1,-1,-1
29,14,909,359,128,73,-1,-1,-1,-1
29,25,227,296,84,33,-1,-1,-1,-1
29,26,299,316,82,36,-1,-1,-1,-1
29,28,1027,375,85,54,-1,-1,-1,-1
30,1,24,369,345,176,-1,-1,-1,-1
30,2,694,528,146,86,-1,-1,-1,-1
30,3,332,527,129,69,-1,-1,-1,-1
30,5,880,286,46,34,-1,-1,-1,-1
30,6,769,267,43,33,-1,-1,-1,-1
30,7,1098,254,73,43,-1,-1,-1,-1
30,8,838,385,103,58,-1,-1,-1,-1
30,9,0,479,37,51,-1,-1,-1,-1
30,10,1174,188,59,29,-1,-1,-1,-1
30,11,25,212,59,27,-1,-1,-1,-1
30,12,602,294,70,33,-1,-1,-1,-1
30,14,904,358,126,72,-1,-1,-1,-1
30,25,222,297,83,33,-1,-1,-1,-1
30,26,295,317,80,36,-1,-1,-1,-1
30,28,1023,374,85,54,-1,-1,-1,-1
31,1,24,369,345,176,-1,-1,-1,-1
31,2,700,529,148,88,-1,-1,-1,-1
31,3,342,527,126,67,-1,-1,-1,-1
31,5,880,285,45,33,-1,-1,-1,-1
31,6,768,265,43,34,-1,-1,-1,-1
31,7,1102,253,71,42,-1,-1,-1,-1
31,8,834,384,100,56,-1,-1,-1,-1
31,9,0,479,37,51,-1,-1,-1,-1
31,10,1174,188,59,29,-1,-1,-1,-1
31,11,25,212,59,27,-1,-1,-1,-1
31,12,597,294,72,33,-1,-1,-1,-1
31,14,899,355,126,73,-1,-1,-1,-1
31,25,216,297,86,33,-1,-1,-1,-1
31,26,288,318,83,36,-1,-1,-1,-1
31,28,1020,373,86,54,-1,-1,-1,-1
32,1,24,368,345,177,-1,-1,-1,-1
32,2,707,531,148,88,-1,-1,-1,-1
32,3,350,526,127,68,-1,-1,-1,-1
32,5,879,283,46,34,-1,-1,-1,-1
32,6,768,264,42,33,-1,-1,-1,-1
32,7,1105,252,72,42,-1,-1,-1,-1
32,8,830,383,98,54,-1,-1,-1,-1
32,9,0,479,37,51,-1,-1,-1,-1
32,10,1174,188,59,29,-1,-1,-1,-1
32,11,24,212,60,27,-1,-1,-1,-1
32,12,594,293,71,33,-1,-1,-1,-1
32,14,896,354,123,71,-1,-1,-1,-1
32,25,210,297,87,34,-1,-1,-1,-1
32,26,282,318,85,37,-1,-1,-1,-1
32,28,1019,372,84,53,-1,-1,-1,-1
33,1,24,368,345,177,-1,-1,-1,-1
33,2,714,533,147,88,-1,-1,-1,-1
33,3,357,525,128,68,-1,-1,-1,-1
33,5,877,282,45,33,-1,-1,-1,-1
33,6,768,262,42,33,-1,-1,-1,-1
33,8,824,381,99,55,-1,-1,-1,-1
33,9,0,479,37,51,-1,-1,-1,-1
33,10,1174,188,59,29,-1,-1,-1,-1
33,11,23,212,61,27,-1,-1,-1,-1
33,12,591,292,70,33,-1,-1,-1,-1
33,14,892,352,121,70,-1,-1,-1,-1
33,25,205,297,89,35,-1,-1,-1,-1
33,26,275,318,88,39,-1,-1,-1,-1
33,28,1016,370,84,53,-1,-1,-1,-1
34,1,24,368,345,177,-1,-1,-1,-1
34,2,720,534,149,90,-1,-1,-1,-1
34,3,366,524,125,67,-1,-1,-1,-1
34,5,876,280,44,33,-1,-1,-1,-1
34,6,767,259,43,35,-1,-1,-1,-1
34,8,821,378,97,55,-1,-1,-1,-1
34,9,0,479,37,51,-1,-1,-1,-1
34,10,1174,188,59,29,-1,-1,-1,-1
34,11,24,212,61,27,-1,-1,-1,-1
34,12,586,290,73,34,-1,-1,-1,-1
34,14,889,350,115,67,-1,-1,-1,-1
34,25,201,298,87,35,-1,-1,-1,-1
34,26,271,319,88,39,-1,-1,-1,-1
34,28,1013,369,84,53,-1,-1,-1,-1
35,1,24,368,345,177,-1,-1,-1,-1
35,2,726,536,150,91,-1,-1,-1,-1
35,3,375,523,123,65,-1,-1,-1,-1
35,5,874,278,44,33,-1,-1,-1,-1
35,6,767,258,42,34,-1,-1,-1,-1
35,8,817,377,96,54,-1,-1,-1,-1
35,9,0,479,37,51,-1,-1,-1,-1
35,10,1174,188,59,29,-1,-1,-1,-1
35,11,23,212,61,27,-1,-1,-1,-1
35,12,580,289,76,35,-1,-1,-1,-1
35,14,884,348,114,67,-1,-1,-1,-1
35,25,195,299,88,34,-1,-1,-1,-1
35,26,269,320,85,38,-1,-1,-1,-1
35,28,1008,367,85,53,-1,-1,-1,-1
35,29,60,683,78,35,-1,-1,-1,-1
35,43,1244,504,26,47,-1,-1,-1,-1
36,1,24,368,345,177,-1,-1,-1,-1
36,2,733,537,151,93,-1,-1,-1,-1
36,3,383,522,124,66,-1,-1,-1,-1
36,5,874,277,42,31,-1,-1,-1,-1
36,6,766,256,42,34,-1,-1,-1,-1
36,8,815,375,94,54,-1,-1,-1,-1
36,9,0,479,37,51,-1,-1,-1,-1
36,10,1174,188,59,29,-1,-1,-1,-1
36,11,22,211,63,28,-1,-1,-1,-1
36,12,576,289,76,35,-1,-1,-1,-1
36,14,880,346,114,67,-1,-1,-1,-1
36,25,191,300,87,34,-1,-1,-1,-1
36,26,259,320,87,39,-1,-1,-1,-1
36,28,1005,366,86,53,-1,-1,-1,-1
36,29,63,681,82,38,-1,-1,-1,-1
36,43,1237,499,28,50,-1,-1,-1,-1
37,1,24,368,345,177,-1,-1,-1,-1
37,2,740,539,152,94,-1,-1,-1,-1
37,3,391,522,122,64,-1,-1,-1,-1
37,5,874,276,41,31,-1,-1,-1,-1
37,6,767,255,40,33,-1,-1,-1,-1
37,8,812,372,93,53,-1,-1,-1,-1
37,9,0,479,37,51,-1,-1,-1,-1
37,10,1175,188,57,29,-1,-1,-1,-1
37,11,22,210,63,29,-1,-1,-1,-1
37,12,573,289,75,34,-1,-1,-1,-1
37,14,877,344,112,66,-1,-1,-1,-1
37,25,187,301,86,33,-1,-1,-1,-1
37,26,254,320,86,39,-1,-1,-1,-1
37,28,1001,363,89,55,-1,-1,-1,-1
37,29,64,678,87,41,-1,-1,-1,-1
37,43,1230,493,31,53,-1,-1,-1,-1
38,1,24,368,345,177,-1,-1,-1,-1
38,2,748,542,151,93,-1,-1,-1,-1
38,3,398,521,123,65,-1,-1,-1,-1
38,5,872,274,41,31,-1,-1,-1,-1
38,6,767,254,39,32,-1,-1,-1,-1
38,8,807,370,93,53,-1,-1,-1,-1
38,9,0,479,37,51,-1,-1,-1,-1
38,10,1175,188,57,29,-1,-1,-1,-1
38,11,22,211,62,28,-1,-1,-1,-1
38,12,570,288,73,34,-1,-1,-1,-1
38,14,873,342,111,66,-1,-1,-1,-1
38,25,183,302,85,33,-1,-1,-1,-1
38,26,248,320,89,41,-1,-1,-1,-1
38,28,1000,363,87,53,-1,-1,-1,-1
38,29,68,677,88,42,-1,-1,-1,-1
38,43,1223,487,35,57,-1,-1,-1,-1
39,1,24,368,345,177,-1,-1,-1,-1
39,2,756,544,151,94,-1,-1,-1,-1
39,3,405,520,124,65,-1,-1,-1,-1
